REG	minecraft:item	1506
E	minecraft:item	575	minecraft:chain_command_block
E	minecraft:item	576	minecraft:magma_block
E	minecraft:item	577	minecraft:nether_wart_block
E	minecraft:item	578	minecraft:warped_wart_block
E	minecraft:item	579	minecraft:red_nether_bricks
E	minecraft:item	580	minecraft:bone_block
E	minecraft:item	581	minecraft:structure_void
E	minecraft:item	582	minecraft:shulker_box
E	minecraft:item	583	minecraft:white_shulker_box
E	minecraft:item	584	minecraft:orange_shulker_box
E	minecraft:item	585	minecraft:magenta_shulker_box
E	minecraft:item	586	minecraft:light_blue_shulker_box
E	minecraft:item	587	minecraft:yellow_shulker_box
E	minecraft:item	588	minecraft:lime_shulker_box
E	minecraft:item	589	minecraft:pink_shulker_box
E	minecraft:item	590	minecraft:gray_shulker_box
E	minecraft:item	591	minecraft:light_gray_shulker_box
E	minecraft:item	592	minecraft:cyan_shulker_box
E	minecraft:item	593	minecraft:purple_shulker_box
E	minecraft:item	594	minecraft:blue_shulker_box
E	minecraft:item	595	minecraft:brown_shulker_box
E	minecraft:item	596	minecraft:green_shulker_box
E	minecraft:item	597	minecraft:red_shulker_box
E	minecraft:item	598	minecraft:black_shulker_box
E	minecraft:item	599	minecraft:white_glazed_terracotta
E	minecraft:item	600	minecraft:orange_glazed_terracotta
E	minecraft:item	601	minecraft:magenta_glazed_terracotta
E	minecraft:item	602	minecraft:light_blue_glazed_terracotta
E	minecraft:item	603	minecraft:yellow_glazed_terracotta
E	minecraft:item	604	minecraft:lime_glazed_terracotta
E	minecraft:item	605	minecraft:pink_glazed_terracotta
E	minecraft:item	606	minecraft:gray_glazed_terracotta
E	minecraft:item	607	minecraft:light_gray_glazed_terracotta
E	minecraft:item	608	minecraft:cyan_glazed_terracotta
E	minecraft:item	609	minecraft:purple_glazed_terracotta
E	minecraft:item	610	minecraft:blue_glazed_terracotta
E	minecraft:item	611	minecraft:brown_glazed_terracotta
E	minecraft:item	612	minecraft:green_glazed_terracotta
E	minecraft:item	613	minecraft:red_glazed_terracotta
E	minecraft:item	614	minecraft:black_glazed_terracotta
E	minecraft:item	615	minecraft:white_concrete
E	minecraft:item	616	minecraft:orange_concrete
E	minecraft:item	617	minecraft:magenta_concrete
E	minecraft:item	618	minecraft:light_blue_concrete
E	minecraft:item	619	minecraft:yellow_concrete
E	minecraft:item	620	minecraft:lime_concrete
E	minecraft:item	621	minecraft:pink_concrete
E	minecraft:item	622	minecraft:gray_concrete
E	minecraft:item	623	minecraft:light_gray_concrete
E	minecraft:item	624	minecraft:cyan_concrete
E	minecraft:item	625	minecraft:purple_concrete
E	minecraft:item	626	minecraft:blue_concrete
E	minecraft:item	627	minecraft:brown_concrete
E	minecraft:item	628	minecraft:green_concrete
E	minecraft:item	629	minecraft:red_concrete
E	minecraft:item	630	minecraft:black_concrete
E	minecraft:item	631	minecraft:white_concrete_powder
E	minecraft:item	632	minecraft:orange_concrete_powder
E	minecraft:item	633	minecraft:magenta_concrete_powder
E	minecraft:item	634	minecraft:light_blue_concrete_powder
E	minecraft:item	635	minecraft:yellow_concrete_powder
E	minecraft:item	636	minecraft:lime_concrete_powder
E	minecraft:item	637	minecraft:pink_concrete_powder
E	minecraft:item	638	minecraft:gray_concrete_powder
E	minecraft:item	639	minecraft:light_gray_concrete_powder
E	minecraft:item	640	minecraft:cyan_concrete_powder
E	minecraft:item	641	minecraft:purple_concrete_powder
E	minecraft:item	642	minecraft:blue_concrete_powder
E	minecraft:item	643	minecraft:brown_concrete_powder
E	minecraft:item	644	minecraft:green_concrete_powder
E	minecraft:item	645	minecraft:red_concrete_powder
E	minecraft:item	646	minecraft:black_concrete_powder
E	minecraft:item	647	minecraft:turtle_egg
E	minecraft:item	648	minecraft:sniffer_egg
E	minecraft:item	649	minecraft:dried_ghast
E	minecraft:item	650	minecraft:dead_tube_coral_block
E	minecraft:item	651	minecraft:dead_brain_coral_block
E	minecraft:item	652	minecraft:dead_bubble_coral_block
E	minecraft:item	653	minecraft:dead_fire_coral_block
E	minecraft:item	654	minecraft:dead_horn_coral_block
E	minecraft:item	655	minecraft:tube_coral_block
E	minecraft:item	656	minecraft:brain_coral_block
E	minecraft:item	657	minecraft:bubble_coral_block
E	minecraft:item	658	minecraft:fire_coral_block
E	minecraft:item	659	minecraft:horn_coral_block
E	minecraft:item	660	minecraft:tube_coral
E	minecraft:item	661	minecraft:brain_coral
E	minecraft:item	662	minecraft:bubble_coral
E	minecraft:item	663	minecraft:fire_coral
E	minecraft:item	664	minecraft:horn_coral
E	minecraft:item	665	minecraft:dead_brain_coral
E	minecraft:item	666	minecraft:dead_bubble_coral
E	minecraft:item	667	minecraft:dead_fire_coral
E	minecraft:item	668	minecraft:dead_horn_coral
E	minecraft:item	669	minecraft:dead_tube_coral
E	minecraft:item	670	minecraft:tube_coral_fan
E	minecraft:item	671	minecraft:brain_coral_fan
E	minecraft:item	672	minecraft:bubble_coral_fan
E	minecraft:item	673	minecraft:fire_coral_fan
E	minecraft:item	674	minecraft:horn_coral_fan
E	minecraft:item	675	minecraft:dead_tube_coral_fan
E	minecraft:item	676	minecraft:dead_brain_coral_fan
E	minecraft:item	677	minecraft:dead_bubble_coral_fan
E	minecraft:item	678	minecraft:dead_fire_coral_fan
E	minecraft:item	679	minecraft:dead_horn_coral_fan
E	minecraft:item	680	minecraft:blue_ice
E	minecraft:item	681	minecraft:conduit
E	minecraft:item	682	minecraft:polished_granite_stairs
E	minecraft:item	683	minecraft:smooth_red_sandstone_stairs
E	minecraft:item	684	minecraft:mossy_stone_brick_stairs
E	minecraft:item	685	minecraft:polished_diorite_stairs
E	minecraft:item	686	minecraft:mossy_cobblestone_stairs
E	minecraft:item	687	minecraft:end_stone_brick_stairs
E	minecraft:item	688	minecraft:stone_stairs
E	minecraft:item	689	minecraft:smooth_sandstone_stairs
E	minecraft:item	690	minecraft:smooth_quartz_stairs
E	minecraft:item	691	minecraft:granite_stairs
E	minecraft:item	692	minecraft:andesite_stairs
E	minecraft:item	693	minecraft:red_nether_brick_stairs
E	minecraft:item	694	minecraft:polished_andesite_stairs
E	minecraft:item	695	minecraft:diorite_stairs
E	minecraft:item	696	minecraft:cobbled_deepslate_stairs
E	minecraft:item	697	minecraft:polished_deepslate_stairs
E	minecraft:item	698	minecraft:deepslate_brick_stairs
E	minecraft:item	699	minecraft:deepslate_tile_stairs
E	minecraft:item	700	minecraft:polished_granite_slab
E	minecraft:item	701	minecraft:smooth_red_sandstone_slab
E	minecraft:item	702	minecraft:mossy_stone_brick_slab
E	minecraft:item	703	minecraft:polished_diorite_slab
E	minecraft:item	704	minecraft:mossy_cobblestone_slab
E	minecraft:item	705	minecraft:end_stone_brick_slab
E	minecraft:item	706	minecraft:smooth_sandstone_slab
E	minecraft:item	707	minecraft:smooth_quartz_slab
E	minecraft:item	708	minecraft:granite_slab
E	minecraft:item	709	minecraft:andesite_slab
E	minecraft:item	710	minecraft:red_nether_brick_slab
E	minecraft:item	711	minecraft:polished_andesite_slab
E	minecraft:item	712	minecraft:diorite_slab
E	minecraft:item	713	minecraft:cobbled_deepslate_slab
E	minecraft:item	714	minecraft:polished_deepslate_slab
E	minecraft:item	715	minecraft:deepslate_brick_slab
E	minecraft:item	716	minecraft:deepslate_tile_slab
E	minecraft:item	717	minecraft:scaffolding
E	minecraft:item	718	minecraft:redstone
E	minecraft:item	719	minecraft:redstone_torch
E	minecraft:item	720	minecraft:redstone_block
E	minecraft:item	721	minecraft:repeater
E	minecraft:item	722	minecraft:comparator
E	minecraft:item	723	minecraft:piston
E	minecraft:item	724	minecraft:sticky_piston
E	minecraft:item	725	minecraft:slime_block
E	minecraft:item	726	minecraft:honey_block
E	minecraft:item	727	minecraft:observer
E	minecraft:item	728	minecraft:hopper
E	minecraft:item	729	minecraft:dispenser
E	minecraft:item	730	minecraft:dropper
E	minecraft:item	731	minecraft:lectern
E	minecraft:item	732	minecraft:target
E	minecraft:item	733	minecraft:lever
E	minecraft:item	734	minecraft:lightning_rod
E	minecraft:item	735	minecraft:exposed_lightning_rod
E	minecraft:item	736	minecraft:weathered_lightning_rod
E	minecraft:item	737	minecraft:oxidized_lightning_rod
E	minecraft:item	738	minecraft:waxed_lightning_rod
E	minecraft:item	739	minecraft:waxed_exposed_lightning_rod
E	minecraft:item	740	minecraft:waxed_weathered_lightning_rod
E	minecraft:item	741	minecraft:waxed_oxidized_lightning_rod
E	minecraft:item	742	minecraft:daylight_detector
E	minecraft:item	743	minecraft:sculk_sensor
E	minecraft:item	744	minecraft:calibrated_sculk_sensor
E	minecraft:item	745	minecraft:tripwire_hook
E	minecraft:item	746	minecraft:trapped_chest
E	minecraft:item	747	minecraft:tnt
E	minecraft:item	748	minecraft:redstone_lamp
E	minecraft:item	749	minecraft:note_block
E	minecraft:item	750	minecraft:stone_button
E	minecraft:item	751	minecraft:polished_blackstone_button
E	minecraft:item	752	minecraft:oak_button
E	minecraft:item	753	minecraft:spruce_button
E	minecraft:item	754	minecraft:birch_button
E	minecraft:item	755	minecraft:jungle_button
E	minecraft:item	756	minecraft:acacia_button
E	minecraft:item	757	minecraft:cherry_button
E	minecraft:item	758	minecraft:dark_oak_button
E	minecraft:item	759	minecraft:pale_oak_button
E	minecraft:item	760	minecraft:mangrove_button
E	minecraft:item	761	minecraft:bamboo_button
E	minecraft:item	762	minecraft:crimson_button
E	minecraft:item	763	minecraft:warped_button
E	minecraft:item	764	minecraft:stone_pressure_plate
E	minecraft:item	765	minecraft:polished_blackstone_pressure_plate
E	minecraft:item	766	minecraft:light_weighted_pressure_plate
E	minecraft:item	767	minecraft:heavy_weighted_pressure_plate
E	minecraft:item	768	minecraft:oak_pressure_plate
E	minecraft:item	769	minecraft:spruce_pressure_plate
E	minecraft:item	770	minecraft:birch_pressure_plate
E	minecraft:item	771	minecraft:jungle_pressure_plate
E	minecraft:item	772	minecraft:acacia_pressure_plate
E	minecraft:item	773	minecraft:cherry_pressure_plate
E	minecraft:item	774	minecraft:dark_oak_pressure_plate
E	minecraft:item	775	minecraft:pale_oak_pressure_plate
E	minecraft:item	776	minecraft:mangrove_pressure_plate
E	minecraft:item	777	minecraft:bamboo_pressure_plate
E	minecraft:item	778	minecraft:crimson_pressure_plate
E	minecraft:item	779	minecraft:warped_pressure_plate
E	minecraft:item	780	minecraft:iron_door
E	minecraft:item	781	minecraft:oak_door
E	minecraft:item	782	minecraft:spruce_door
E	minecraft:item	783	minecraft:birch_door
E	minecraft:item	784	minecraft:jungle_door
E	minecraft:item	785	minecraft:acacia_door
E	minecraft:item	786	minecraft:cherry_door
E	minecraft:item	787	minecraft:dark_oak_door
E	minecraft:item	788	minecraft:pale_oak_door
E	minecraft:item	789	minecraft:mangrove_door
E	minecraft:item	790	minecraft:bamboo_door
E	minecraft:item	791	minecraft:crimson_door
E	minecraft:item	792	minecraft:warped_door
E	minecraft:item	793	minecraft:copper_door
E	minecraft:item	794	minecraft:exposed_copper_door
E	minecraft:item	795	minecraft:weathered_copper_door
E	minecraft:item	796	minecraft:oxidized_copper_door
E	minecraft:item	797	minecraft:waxed_copper_door
E	minecraft:item	798	minecraft:waxed_exposed_copper_door
E	minecraft:item	799	minecraft:waxed_weathered_copper_door
E	minecraft:item	800	minecraft:waxed_oxidized_copper_door
E	minecraft:item	801	minecraft:iron_trapdoor
E	minecraft:item	802	minecraft:oak_trapdoor
E	minecraft:item	803	minecraft:spruce_trapdoor
E	minecraft:item	804	minecraft:birch_trapdoor
E	minecraft:item	805	minecraft:jungle_trapdoor
E	minecraft:item	806	minecraft:acacia_trapdoor
E	minecraft:item	807	minecraft:cherry_trapdoor
E	minecraft:item	808	minecraft:dark_oak_trapdoor
E	minecraft:item	809	minecraft:pale_oak_trapdoor
E	minecraft:item	810	minecraft:mangrove_trapdoor
E	minecraft:item	811	minecraft:bamboo_trapdoor
E	minecraft:item	812	minecraft:crimson_trapdoor
E	minecraft:item	813	minecraft:warped_trapdoor
E	minecraft:item	814	minecraft:copper_trapdoor
E	minecraft:item	815	minecraft:exposed_copper_trapdoor
E	minecraft:item	816	minecraft:weathered_copper_trapdoor
E	minecraft:item	817	minecraft:oxidized_copper_trapdoor
E	minecraft:item	818	minecraft:waxed_copper_trapdoor
E	minecraft:item	819	minecraft:waxed_exposed_copper_trapdoor
E	minecraft:item	820	minecraft:waxed_weathered_copper_trapdoor
E	minecraft:item	821	minecraft:waxed_oxidized_copper_trapdoor
E	minecraft:item	822	minecraft:oak_fence_gate
E	minecraft:item	823	minecraft:spruce_fence_gate
E	minecraft:item	824	minecraft:birch_fence_gate
E	minecraft:item	825	minecraft:jungle_fence_gate
E	minecraft:item	826	minecraft:acacia_fence_gate
E	minecraft:item	827	minecraft:cherry_fence_gate
E	minecraft:item	828	minecraft:dark_oak_fence_gate
E	minecraft:item	829	minecraft:pale_oak_fence_gate
E	minecraft:item	830	minecraft:mangrove_fence_gate
E	minecraft:item	831	minecraft:bamboo_fence_gate
E	minecraft:item	832	minecraft:crimson_fence_gate
E	minecraft:item	833	minecraft:warped_fence_gate
E	minecraft:item	834	minecraft:powered_rail
E	minecraft:item	835	minecraft:detector_rail
E	minecraft:item	836	minecraft:rail
E	minecraft:item	837	minecraft:activator_rail
E	minecraft:item	838	minecraft:saddle
E	minecraft:item	839	minecraft:white_harness
E	minecraft:item	840	minecraft:orange_harness
E	minecraft:item	841	minecraft:magenta_harness
E	minecraft:item	842	minecraft:light_blue_harness
E	minecraft:item	843	minecraft:yellow_harness
E	minecraft:item	844	minecraft:lime_harness
E	minecraft:item	845	minecraft:pink_harness
E	minecraft:item	846	minecraft:gray_harness
E	minecraft:item	847	minecraft:light_gray_harness
E	minecraft:item	848	minecraft:cyan_harness
E	minecraft:item	849	minecraft:purple_harness
E	minecraft:item	850	minecraft:blue_harness
E	minecraft:item	851	minecraft:brown_harness
E	minecraft:item	852	minecraft:green_harness
E	minecraft:item	853	minecraft:red_harness
E	minecraft:item	854	minecraft:black_harness
E	minecraft:item	855	minecraft:minecart
E	minecraft:item	856	minecraft:chest_minecart
E	minecraft:item	857	minecraft:furnace_minecart
E	minecraft:item	858	minecraft:tnt_minecart
E	minecraft:item	859	minecraft:hopper_minecart
E	minecraft:item	860	minecraft:carrot_on_a_stick
E	minecraft:item	861	minecraft:warped_fungus_on_a_stick
E	minecraft:item	862	minecraft:phantom_membrane
E	minecraft:item	863	minecraft:elytra
E	minecraft:item	864	minecraft:oak_boat
E	minecraft:item	865	minecraft:oak_chest_boat
E	minecraft:item	866	minecraft:spruce_boat
E	minecraft:item	867	minecraft:spruce_chest_boat
E	minecraft:item	868	minecraft:birch_boat
E	minecraft:item	869	minecraft:birch_chest_boat
E	minecraft:item	870	minecraft:jungle_boat
E	minecraft:item	871	minecraft:jungle_chest_boat
E	minecraft:item	872	minecraft:acacia_boat
E	minecraft:item	873	minecraft:acacia_chest_boat
E	minecraft:item	874	minecraft:cherry_boat
E	minecraft:item	875	minecraft:cherry_chest_boat
E	minecraft:item	876	minecraft:dark_oak_boat
E	minecraft:item	877	minecraft:dark_oak_chest_boat
E	minecraft:item	878	minecraft:pale_oak_boat
E	minecraft:item	879	minecraft:pale_oak_chest_boat
E	minecraft:item	880	minecraft:mangrove_boat
E	minecraft:item	881	minecraft:mangrove_chest_boat
E	minecraft:item	882	minecraft:bamboo_raft
E	minecraft:item	883	minecraft:bamboo_chest_raft
E	minecraft:item	884	minecraft:structure_block
E	minecraft:item	885	minecraft:jigsaw
E	minecraft:item	886	minecraft:test_block
E	minecraft:item	887	minecraft:test_instance_block
E	minecraft:item	888	minecraft:turtle_helmet
E	minecraft:item	889	minecraft:turtle_scute
E	minecraft:item	890	minecraft:armadillo_scute
E	minecraft:item	891	minecraft:wolf_armor
E	minecraft:item	892	minecraft:flint_and_steel
E	minecraft:item	893	minecraft:bowl
E	minecraft:item	894	minecraft:apple
E	minecraft:item	895	minecraft:bow
E	minecraft:item	896	minecraft:arrow
E	minecraft:item	897	minecraft:coal
E	minecraft:item	898	minecraft:charcoal
E	minecraft:item	899	minecraft:diamond
E	minecraft:item	900	minecraft:emerald
E	minecraft:item	901	minecraft:lapis_lazuli
E	minecraft:item	902	minecraft:quartz
E	minecraft:item	903	minecraft:amethyst_shard
E	minecraft:item	904	minecraft:raw_iron
E	minecraft:item	905	minecraft:iron_ingot
E	minecraft:item	906	minecraft:raw_copper
E	minecraft:item	907	minecraft:copper_ingot
E	minecraft:item	908	minecraft:raw_gold
E	minecraft:item	909	minecraft:gold_ingot
E	minecraft:item	910	minecraft:netherite_ingot
E	minecraft:item	911	minecraft:netherite_scrap
E	minecraft:item	912	minecraft:wooden_sword
E	minecraft:item	913	minecraft:wooden_shovel
E	minecraft:item	914	minecraft:wooden_pickaxe
E	minecraft:item	915	minecraft:wooden_axe
E	minecraft:item	916	minecraft:wooden_hoe
E	minecraft:item	917	minecraft:copper_sword
E	minecraft:item	918	minecraft:copper_shovel
E	minecraft:item	919	minecraft:copper_pickaxe
E	minecraft:item	920	minecraft:copper_axe
E	minecraft:item	921	minecraft:copper_hoe
E	minecraft:item	922	minecraft:stone_sword
E	minecraft:item	923	minecraft:stone_shovel
E	minecraft:item	924	minecraft:stone_pickaxe
E	minecraft:item	925	minecraft:stone_axe
E	minecraft:item	926	minecraft:stone_hoe
E	minecraft:item	927	minecraft:golden_sword
E	minecraft:item	928	minecraft:golden_shovel
E	minecraft:item	929	minecraft:golden_pickaxe
E	minecraft:item	930	minecraft:golden_axe
E	minecraft:item	931	minecraft:golden_hoe
E	minecraft:item	932	minecraft:iron_sword
E	minecraft:item	933	minecraft:iron_shovel
E	minecraft:item	934	minecraft:iron_pickaxe
E	minecraft:item	935	minecraft:iron_axe
E	minecraft:item	936	minecraft:iron_hoe
E	minecraft:item	937	minecraft:diamond_sword
E	minecraft:item	938	minecraft:diamond_shovel
E	minecraft:item	939	minecraft:diamond_pickaxe
E	minecraft:item	940	minecraft:diamond_axe
E	minecraft:item	941	minecraft:diamond_hoe
E	minecraft:item	942	minecraft:netherite_sword
E	minecraft:item	943	minecraft:netherite_shovel
E	minecraft:item	944	minecraft:netherite_pickaxe
E	minecraft:item	945	minecraft:netherite_axe
E	minecraft:item	946	minecraft:netherite_hoe
E	minecraft:item	947	minecraft:stick
E	minecraft:item	948	minecraft:mushroom_stew
E	minecraft:item	949	minecraft:string
E	minecraft:item	950	minecraft:feather
E	minecraft:item	951	minecraft:gunpowder
E	minecraft:item	952	minecraft:wheat_seeds
E	minecraft:item	953	minecraft:wheat
E	minecraft:item	954	minecraft:bread
E	minecraft:item	955	minecraft:leather_helmet
E	minecraft:item	956	minecraft:leather_chestplate
E	minecraft:item	957	minecraft:leather_leggings
